PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,run_speed,pupil_area,face_motion,neuron_0,neuron_207,neuron_414,neuron_622,neuron_829,neuron_1037,neuron_1244,neuron_1451,neuron_1659,neuron_1866,neuron_2074,neuron_2281,neuron_2488,neuron_2696,neuron_2903,neuron_3111,neuron_3318,neuron_3525,neuron_3733,neuron_3940,neuron_4148,neuron_4355,neuron_4562,neuron_4770,neuron_4977,neuron_5185,neuron_5392,neuron_5600,neuron_5807,neuron_6014,neuron_6222,neuron_6429,neuron_6637,neuron_6844,neuron_7051,neuron_7259,neuron_7466,neuron_7674,neuron_7881,neuron_8088,neuron_8296,neuron_8503,neuron_8711,neuron_8918,neuron_9125,neuron_9333,neuron_9540,neuron_9748,neuron_9955,neuron_10163
-11.263021,-4.3453045,-3.0049102,-2.82236,-2.7337227,-0.6681531,-3.6637604,3.0272133,1.2760268,-0.38041624,-1.2928693,1.2684416,3.1581128,1.3899469,-4.4698143,-1.1498193,2.0683308,-0.45679477,-1.8682363,0.9094982,9.319483853185473e-07,3585.0355878421215,-389.43133544921875,19.081312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.484497,0.0,0.0,0.0,0.0,0.0,0.0,70.28575,149.44345,24.21244,37.60196,0.0,30.649782,37.97712,0.0,0.0,50.678497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.0905,0.0,0.0,22.65327,0.0,61.467476,0.0,31.478876,21.047995,0.0,0.0,0.0,0.0,0.0,0.0
-8.453645,-5.272677,-4.075562,-4.5147657,-0.250155,0.1876626,-4.036078,3.190954,4.160073,1.5824744,-3.300108,1.5848846,6.0311246,1.1313511,-1.2739726,2.3110843,3.544349,0.08957417,-0.6161483,3.037384,0.0,3593.5935649627727,-391.123779296875,0.0,0.0,0.0,152.52412,0.0,43.4383,0.0,0.0,0.0,0.0,86.626884,175.16022,78.60295,37.246494,220.48373,433.6928,216.54762,8.647094,0.0,82.04195,0.0,0.0,685.7653,0.0,65.74444,0.0,0.0,0.0,64.65205,0.0,62.900253,0.0,3.464619,0.4316259,0.0,0.0,0.0,95.6506,49.169235,0.0,0.0,0.0,94.92505,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.5748904,-2.3642654,-1.0361307,-0.5770207,4.114559,-1.9385393,-4.27961,-2.8017783,4.09308,4.0979376,2.7660294,-0.13620149,3.9803364,7.5169153,-4.222653,2.2908537,-4.557104,-0.82383156,2.8307006,-1.1416554,0.032700304899649826,3600.6119072677975,-390.378173828125,39.33987,270.39862,0.0,0.0,0.0,0.0,467.5903,0.0,0.0,30.4248,62.70454,0.0,0.0,129.68866,120.41344,0.0,0.0,166.99628,0.0,59.471783,0.0,0.0,0.0,64.528404,0.0,0.0,0.0,0.0,0.0,0.0,30.128443,0.0,0.0,0.0,83.321144,0.0,0.0,0.0,0.0,0.0,50.564877,0.0,0.0,19.426178,0.0,0.0,0.0,0.0,0.0,0.0
8.993436,-10.205361,-5.582616,-8.698277,-7.350605,-2.12613,-2.6551197,1.0827917,-8.453826,-15.014818,-8.969907,-0.826799,2.8475559,-0.4822072,-1.0149146,-14.731595,5.4318247,7.437258,-11.310891,-8.638993,0.017555028496145562,3608.1111261617652,-389.9547119140625,0.0,0.0,0.0,194.08037,39.89369,40.999016,0.0,99.87567,0.0,0.0,227.20389,0.0,100.283424,0.0,0.0,0.0,204.36668,0.0,0.0,55.28828,0.0,0.0,0.0,0.0,0.0,6.5341334,38.99388,20.491064,0.0,0.0,0.0,66.45889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.128944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-14.667785,3.6604624,4.2104697,-2.029555,-4.878839,-2.37312,1.1449093,0.24868971,2.9407988,0.1407591,2.6414237,1.7431443,-2.5467951,-2.2273686,-0.7146532,1.8484539,-0.9043871,0.62760615,-0.6340262,-0.86993533,0.17618483838954327,2830.3239386505647,534.3724365234375,106.20665,0.0,216.53828,0.0,30.041891,2.23894,0.0,49.249855,100.90626,0.0,0.0,254.65637,0.0,0.0,0.0,253.95387,0.0,0.0,2.626627,0.0,132.15868,82.44798,30.639372,0.0,29.220583,62.969162,50.53996,0.0,10.994858,0.0,0.0,0.0,0.0,0.0,23.740795,47.457813,0.0,19.917633,0.0,0.0,18.039444,0.0,28.53989,67.983475,0.0,0.0,0.0,0.0,0.0,0.0
6.4643574,-5.1112676,-0.33374,-0.5945341,5.3059,-9.115881,7.0301123,2.370967,-1.3056387,-1.585866,-2.0542355,-9.66371,-0.94032496,4.2461905,-3.65003,7.622327,-3.1003673,3.4541068,5.8127165,-2.7266548,0.01830307497304043,3104.209980171152,-384.649169921875,17.40385,0.0,0.0,168.6566,0.0,12.85093,0.0,38.226067,23.727919,0.0,0.0,0.0,6.50055,37.270206,333.44342,0.0,0.0,57.473362,0.0,0.0,0.0,8.775823,0.0,0.0,0.0,0.0,76.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.27725,0.0,0.0,0.2480789,198.71808,0.0,0.0,100.42012,0.0,0.0,0.0,0.0,0.0,0.0
-8.552004,0.06254009,6.997615,0.10874653,-6.418219,-3.282687,1.8829994,-0.095444165,2.3256476,0.13119349,1.2854127,1.3680754,0.5497333,-1.081604,-2.3476348,1.3226535,1.4135567,0.75053966,0.9016131,0.7760568,0.06335557377383093,2744.1913643439702,-81.1593017578125,0.0,0.0,0.0,0.0,94.751465,56.357132,85.87642,219.15967,0.0,164.24333,46.35656,0.0,0.0,0.0,0.0,0.0,254.39322,0.0,0.0,0.0,62.36562,0.0,0.0,0.0,0.0,0.0,0.0,27.152515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.11188,0.0,0.0,37.798683,73.61187,0.0,26.694464,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.25739,-13.682155,4.6261554,9.51793,14.765724,-2.1636534,3.1271708,-2.1286309,12.043345,-8.444759,11.952941,-8.497536,-2.4468036,-1.0245111,4.9000916,8.05861,-0.51586515,0.16343968,-1.4651256,-10.070491,0.011051228298018387,3181.2706720767765,-390.560546875,36.848057,41.530853,257.17365,0.0,31.102993,100.442184,0.0,0.0,67.95864,0.0,109.41126,336.49496,0.0,14.280796,0.0,155.52061,0.0,0.0,110.32402,41.8933,189.47017,91.06755,17.00228,111.397194,114.521774,0.0,0.0,0.0,0.0,0.0,0.0,87.12658,0.0,0.0,322.93903,0.0,143.88902,9.371637,0.0,0.0,39.89622,113.324486,23.781984,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-11.471928,-4.426505,-2.4236732,-3.3582273,-1.326618,-0.42078078,-2.55398,-0.0939667,2.3943374,2.5056665,-1.3817201,1.736498,0.73916644,-0.42743662,3.087234,-1.4349529,0.5799007,-0.34443972,-0.2217302,0.18669231,0.0002467994379788247,3308.8397970313276,-394.4920349121094,0.0,0.0,192.40175,317.49576,0.0,0.0,0.0,142.84547,0.0,0.0,299.2963,0.0,0.0,0.0,0.0,71.41521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.963403,45.358757,0.0,146.90257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.37312,141.72668,0.0,153.62186,63.795868,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-9.463185,-4.627476,-1.3830386,-2.978077,-1.5043514,0.3736423,2.2560787,-2.2906723,1.5560249,0.668165,2.702839,0.81663424,-0.05826529,0.2595779,-0.64684033,-1.728471,1.3871863,0.2694801,0.83419436,-2.0565755,0.0003927146754746103,3324.2873506120886,-322.5865783691406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.007994,0.0,0.0,183.32037,0.0,0.0,0.0,69.17558,247.8821,57.800205,317.2986,0.0,0.0,29.94488,50.757572,0.0,296.48154,31.888657,0.0,0.0,0.0,0.0,0.0,0.0,5.8563275,109.072105,0.0,8.526915,0.0,0.0,11.643865,62.19298,82.33791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-7.7139115,0.82234806,4.6884384,-0.49127376,-4.6924253,-1.6660895,0.9067783,0.30053854,2.291686,-1.7918199,-0.13165605,-1.1684142,-0.0118868165,0.7161016,-0.9402195,-0.026496448,0.3660474,0.10162394,0.89676374,-2.7802699,0.08111543459624047,3124.369029024224,-275.088623046875,61.127644,65.35069,0.0,197.23247,12.046393,0.0,0.0,135.4086,0.0,0.0,99.67315,13.288021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.781693,0.0,158.3758,0.0,0.0,0.0,0.0,14.019115,0.0,0.0,34.25933,0.0,0.0,46.241425,118.60446,146.59956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.39087,0.0,0.0,0.0,0.0,0.0,0.0
-5.4818187,1.4390587,4.3220816,0.19785285,-4.661658,-1.3183866,0.2119412,0.79379463,6.7143993,3.1965969,-6.750783,-0.48618838,2.1377568,0.6583754,1.6622,-1.1001565,1.482523,-1.2348992,0.7819324,-3.1458328,0.03394827501437548,3197.709464886013,-379.36572265625,0.0,0.0,0.0,0.0,0.0,10.942001,0.0,0.0,0.0,0.0,13.210401,0.0,174.85863,0.0,0.0,0.0,0.0,145.88907,32.197433,139.90402,0.0,0.0,0.0,0.0,1.3253839,0.0,0.0,271.02603,0.0,552.85913,202.71893,0.0,0.0,0.0,0.0,109.676865,50.612446,0.0,0.0,0.0,250.71571,0.0,0.0,48.02783,0.0,0.0,0.0,0.0,0.0,0.0
-12.793803,-5.558226,-3.268403,-0.21636921,0.4396293,-0.78846866,-0.5580794,-0.2550946,1.916938,-2.5883887,-0.33208212,-1.0575916,3.9630153,2.4133887,-5.3594136,0.38437572,1.7811005,0.8675457,0.3426524,1.6496272,0.00018972253748535567,3449.9148622979615,-392.6807861328125,0.0,0.0,0.0,0.0,66.39069,50.519043,0.0,0.0,56.217075,0.0,0.0,50.662,49.71667,6.087902,0.0,46.636677,0.0,0.0,0.0,0.0,0.0,0.0,337.6683,95.11076,0.0,0.0,0.0,129.86432,0.0,0.0,28.839397,0.0,0.0,94.60695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26.258911,-6.2271686,0.56006855,-9.663566,-0.18979953,-1.9536827,-10.533512,-0.2183951,1.946852,9.306723,-1.9905853,5.6309285,0.36446813,0.55920744,-2.2493296,-1.8789763,-7.3015385,-9.112507,4.84387,-1.7184067,0.025377117229181182,3457.7371086798203,-393.377685546875,0.0,0.0,121.80516,0.0,81.05023,0.0,0.0,0.0,0.0,25.344667,43.840557,26.141138,171.68414,0.0,30.964256,0.0,0.0,74.68434,0.0,0.0,0.0,80.051704,0.0,0.0,0.0,0.0,3.6475344,119.99126,0.0,0.0,166.29,0.0,0.0,0.0,58.66339,0.0,314.88538,0.0,0.0,72.94544,0.0,0.0,54.356064,171.69551,0.0,0.0,0.0,0.0,0.0,0.0
16.671186,-10.271386,3.0896056,10.788252,14.421107,-2.4033797,-4.9659553,-9.373423,14.262267,2.0749106,1.5885491,11.751349,4.8664103,2.380703,-2.3453016,0.44310236,4.636998,-0.04118221,-9.83665,-1.9587566,0.008860176893512586,3385.9688766027007,-393.395263671875,14.543966,88.93488,0.0,0.0,0.0,0.0,0.0,0.0,553.75543,21.43154,0.0,0.0,0.0,559.9596,137.21848,0.0,69.55014,0.0,0.0,0.0,0.0,0.0,66.93047,36.96553,38.28811,190.21854,41.88795,53.44825,0.0,0.0,99.12991,0.0,0.0,60.86574,0.0,101.102615,0.0,75.73345,0.0,14.421804,175.0568,140.69324,0.0,68.987625,0.0,0.0,0.0,0.0,0.0,0.0
13.539161,-3.8526006,4.2232018,9.349877,-1.8470641,-1.3077862,0.20810643,-9.130933,8.671228,-3.424029,-5.055591,0.11334037,-5.7825985,4.795767,-2.1251252,-1.7331885,-4.941624,-0.53873014,4.074346,3.0774324,0.04273483860019347,2412.164922646266,-392.96661376953125,116.9238,269.35056,0.0,0.0,0.0,34.872704,0.0,224.12405,752.9276,0.0,0.0,0.0,114.52495,169.28842,0.0,0.0,0.0,230.0772,10.532316,166.56424,0.0,172.13524,0.0,0.0,0.0,30.229383,4.7585387,0.0,191.04932,0.0,0.0,0.0,0.0,62.99702,52.89293,1.4728689,0.0,66.04433,88.77437,0.0,108.83945,0.0,18.564596,0.13309877,50.82814,0.0,0.0,0.0,0.0,0.0
-16.73112,-2.47161,-1.493622,-0.7753315,-2.9681349,-4.1610017,0.39929008,0.65830433,-0.66922736,-1.6296031,-1.507906,0.98311883,-2.8301976,1.2118247,-1.6152925,-0.18467903,-1.7757988,-0.50751936,1.1805062,-5.35809,0.10010789342842157,2373.7562342963156,-270.6820983886719,0.0,0.0,20.808426,39.1575,0.0,0.0,0.0,116.62757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,282.83926,0.0,0.0,0.0,74.45587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.12117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.669365,158.55276,38.405144,0.0,0.0,0.0,31.632772,0.0,0.0,0.0,0.0,0.0
-14.033327,0.38179222,0.40366355,-1.8397877,-3.2871153,-1.8331203,1.4839756,0.58635205,1.033353,-2.204949,-0.06303797,0.21417597,-0.83410877,-0.29640058,0.61569035,-0.5417104,-1.2673672,1.0891348,0.35482377,-0.45087194,0.0330989010898962,2141.0115487310472,-384.11102294921875,0.0,0.0,0.0,0.0,0.0,0.0,11.137901,0.0,0.0,0.0,67.87357,165.12372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.26489,91.60139,161.20871,0.0,0.0,21.403225,0.0,37.74623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.31125,0.0,0.0,0.0,0.0,35.573067,0.0,0.0,0.0,78.40841,0.0,0.0,0.0,0.0,0.0
0.11282259,-1.711441,1.195356,-1.9878179,-2.3426597,-4.0268817,7.3020024,0.72794104,1.1487813,-6.823257,2.2740612,-1.0792753,2.0480216,-0.9676343,-0.47443742,-3.1024349,1.900453,-0.18305063,3.464614,-3.198444,0.05402825347938416,2179.7195941225477,-380.6591796875,0.0,0.0,0.0,69.683685,0.0,0.0,0.0,37.347206,79.18033,87.227715,0.0,67.03744,0.0,0.0,0.0,57.663914,30.740105,18.12538,0.0,0.0,0.0,13.346149,0.0,0.0,2.3938472,74.53717,0.0,0.0,19.536343,0.0,69.09781,0.0,0.0,0.0,97.26158,185.96881,223.49506,0.0,0.0,63.861164,0.0,0.0,0.0,0.0,132.23271,0.0,0.0,0.0,0.0,0.0
11.955691,-8.203783,-3.542111,-5.420686,-1.8999336,-2.7651236,16.735394,3.7251716,-2.3623395,-4.972609,-0.58061695,-0.94128555,7.5577116,-6.695779,-2.4882755,5.578436,5.254717,6.127326,-3.128778,4.022254,0.0659419928688771,969.4815746742576,-321.76953125,0.0,1.2622119,0.0,93.06232,345.54785,0.0,0.0,198.34438,127.99347,717.2106,0.0,29.874762,59.677666,36.752815,35.36167,0.0,0.0,0.0,0.0,31.723253,0.0,36.378822,0.0,11.202018,0.0,0.0,0.0,0.0,175.67546,0.0,0.0,0.0,0.0,79.16434,0.0,121.05571,72.44015,0.0,0.0,159.6995,24.26044,0.0,38.768784,0.0,30.094572,0.0,0.0,0.0,0.0,0.0
8.858098,-4.870381,-2.80669,3.7335303,3.3390152,-0.07910183,-7.4948606,2.0606766,10.854493,-1.924874,4.986885,-6.7857356,-2.2424352,12.623188,-2.4369137,2.2232504,-6.65166,-1.3230065,6.4499874,2.9115107,5.4599111616621934e-05,1325.6177259418994,-390.7645568847656,14.587911,52.90442,589.483,0.0,0.0,57.440315,0.0,0.0,153.35252,0.0,0.0,0.0,310.94708,0.0,146.30087,0.0,0.0,0.0,0.0,0.0,0.0,54.550323,0.0,0.0,0.0,0.0,66.184425,0.0,151.98575,0.0,0.0,47.299004,24.32892,109.654686,0.0,26.605984,0.0,1.0732806,0.0,0.0,43.054066,0.0,54.951534,20.26483,0.0,0.0,0.0,0.0,0.0,0.0
-6.2553825,12.419365,-2.6011097,-0.74004585,-2.4532921,-3.8301604,-4.285139,-2.495276,6.7236094,0.24919291,-1.8320967,-3.1440895,0.23265533,-3.0153084,2.2209127,-2.274231,1.6287572,-1.2766035,-0.025433373,-0.7084277,0.013832158415372707,1238.3965158728745,-396.55462646484375,72.845924,0.6511493,93.970955,185.20915,10.355504,0.0,39.942158,0.0,0.0,0.0,65.44418,0.0,0.0,119.52192,0.0,0.0,0.0,0.0,148.76518,0.0,371.9123,0.0,0.0,78.57041,0.0,17.703606,0.0,0.0,8.058168,15.403108,0.0,0.0,0.0,0.0,43.203167,285.83185,122.232056,0.0,116.6857,266.46667,0.6903355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.401081,-7.6554103,-3.6749523,0.79630655,1.5283254,-0.7485337,1.1588273,-1.0699532,3.345352,1.0475582,8.353993,-1.063986,0.10027666,1.7233701,-0.78573215,3.5601947,-8.499051,1.573984,-4.503239,-4.1090956,0.051550493518838295,1032.7870252251955,-394.5108947753906,120.12818,71.443306,0.0,425.28284,0.0,22.597847,0.0,0.0,0.0,3.9699683,27.125574,0.0,0.0,0.0,399.67328,0.0,0.0,83.14403,0.0,0.0,76.276955,206.25632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.781078,0.0,0.0,0.0,47.600998,92.47915,0.0,128.90614,0.0,88.32949,200.7934,60.420326,0.0,20.230583,0.0,112.1792,0.0,0.0,0.0,0.0,0.0
18.51518,-3.0235848,-0.9693938,-7.787397,2.8078735,-0.8784351,-3.6907873,1.0391755,1.9128131,5.670694,-1.9431498,-9.524931,-2.6387055,3.2049925,-2.8153336,-0.63545495,-5.9327707,1.2878574,1.1282314,-1.2114683,0.02974036552546687,814.0173954714313,-378.6327209472656,0.0,0.0,0.0,0.0,12.1480465,66.28201,149.78937,0.0,164.51015,0.0,0.0,42.83015,108.25715,0.0,0.0,253.43216,0.0,116.26993,0.0,318.88248,304.57416,0.0,0.0,0.0,0.0,126.03066,0.0,0.0,0.0,133.86525,77.18184,65.18702,13.261064,285.72333,0.0,0.0,0.0,17.125732,0.0,32.466385,221.41681,0.0,22.56777,110.35394,0.0,0.0,0.0,0.0,0.0,0.0
31.598179,-3.5015712,3.0048802,-7.8900285,-4.541025,-4.125483,6.2301435,-7.312904,-9.055466,4.7818418,0.58384126,1.2523398,-9.318973,4.7144146,14.899898,-11.695364,-2.8344662,7.05699,-5.183062,4.259571,0.0022820939288658144,927.481793329589,-388.8829040527344,183.5368,0.0,20.720055,259.79443,0.0,78.08478,283.34332,0.0,0.0,12.237521,85.42202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.93867,0.0,0.0,0.0,0.0,0.0,0.0,93.15163,33.429527,0.0,26.48637,0.0,0.0,0.0,27.845997,0.0,181.78355,484.04828,0.0,66.14573,34.592236,0.0,0.0,99.68023,0.0,223.19215,47.79551,0.0,0.0,0.0,0.0,0.0
-10.04311,-0.63948035,-2.4341216,-4.7210436,1.8275963,-0.04015934,8.182525,-8.545549,-1.241108,2.2135227,3.9351127,0.43053526,2.6973217,0.45214078,-0.8705235,-6.396962,3.0143828,-0.6478628,-5.274262,0.56783724,0.02069189666407464,815.7421527552212,-227.78851318359375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.95509,0.0,0.0,124.93261,49.50845,0.0,88.28365,1.808343,0.0,24.114328,0.0,0.0,0.0,0.0,0.0,0.0,137.82497,0.0,0.0,0.0,33.6678,3.4247684,0.0,45.353283,40.56937,16.429491,0.0,0.0,0.0,0.0,40.60467,95.349,0.0,0.0,5.173949,43.909763,0.0,0.0,0.0,0.0,0.0
1.472374,-3.7575438,-2.2073684,2.813481,-1.1303202,-3.7821493,-6.17344,1.2952938,-0.53769046,-2.9762282,-1.2270827,-4.474617,3.3810635,12.190088,-4.4992366,-2.696831,0.81973284,-3.95281,1.9656805,1.6230321,0.005314513492118137,717.9175714211119,-395.8465270996094,0.0,0.0,55.013268,0.0,59.906097,30.697937,38.968567,83.19632,29.465857,24.288141,0.0,0.0,38.9593,0.0,311.21286,0.0,59.367477,0.0,0.0,0.0,0.0,0.0,129.37079,0.0,0.0,0.0,0.0,23.461006,123.971375,13.850708,0.0,0.0,0.0,0.0,4.0777154,0.0,92.37562,0.0,51.582104,0.0,15.343169,41.021305,26.84848,0.0,25.986807,0.0,0.0,0.0,0.0,0.0
-8.061277,-3.899947,-2.6295426,-5.1206684,-2.5487928,-0.44375497,-1.9907957,1.1363443,1.4102187,1.0932771,2.461832,1.7758026,0.7327142,-0.11352132,0.28442165,-1.2859586,-0.26992574,0.7823248,0.37937465,-1.3776414,0.02134251492370065,621.8663749911909,-395.05517578125,0.0,0.0,483.05493,73.64588,0.0,0.0,0.0,396.10126,71.5902,0.0,5.244348,0.0,56.32803,0.0,0.0,85.353645,0.0,0.0,0.0,0.0,0.0,49.17307,66.113495,0.0,61.965923,57.308136,4.095581,0.0,104.92011,181.5664,126.4543,0.0,0.0,0.0,0.0,69.489494,139.48961,82.70797,92.962616,0.0,0.0,0.0,0.0,49.43494,0.0,0.0,0.0,0.0,0.0,0.0
16.398317,-3.5448701,-2.0149376,0.34563267,9.909621,-3.658323,8.892471,-0.5466934,3.2897956,7.1491113,19.723303,0.6691057,10.734752,-7.7347503,3.1001518,-6.2621408,-1.4871426,0.10019906,1.1285808,-2.2609897,0.034512668291809837,504.5880430341422,-396.06884765625,0.0,155.14636,81.80701,0.0,86.2685,1.8383285,0.0,0.0,0.0,125.06965,139.94096,0.0,0.0,64.164894,310.91504,0.0,166.28595,0.0,0.0,0.0,0.0,157.21545,0.0,0.0,2.513773,220.7523,0.0,30.89615,1.2136465,0.0,0.0,62.986713,0.0,180.3387,0.0,0.0,283.3433,114.762764,61.394787,0.0,0.0,0.0,0.0,0.0,94.98271,0.0,0.0,0.0,0.0,0.0
-12.169149,-2.8814526,-3.8255553,-1.6198014,-3.4203198,-3.4665492,-7.46032,2.507771,3.6434298,-0.686986,-1.4454904,-2.8536174,5.385711,4.8920255,-5.065964,-1.7592336,3.4091501,-0.006511713,-1.5880997,0.33871487,0.0,408.61622687585043,-395.5086975097656,0.0,0.0,333.35648,37.407475,0.0,0.0,0.0,7.1088953,31.397314,0.0,0.0,110.46181,26.185654,25.174467,0.0,336.63287,0.0,33.27864,0.0,0.0,0.0,0.0,0.0,0.0,16.93201,0.0,0.0,0.0,0.0,0.0,0.0,41.647243,0.0,0.0,0.0,0.0,0.0,0.0,33.847458,19.014067,0.0,156.26698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.156522,0.7245096,-1.2160307,-1.610771,-0.6818131,-0.3954349,-0.8026307,-6.741484,1.1988535,4.0883546,6.6341333,-1.3500556,-1.1318005,3.4534771,5.9095073,0.6950343,-3.5393448,1.9345005,-2.2241952,1.962794,0.020716726216433418,345.71713299274154,-393.7420959472656,0.0,17.118258,0.0,316.18863,0.0,0.0,397.2656,0.0,0.0,0.0,0.0,125.270966,0.0,92.62006,0.0,0.0,27.293507,0.0,0.0,0.0,0.0,52.37165,0.0,0.0,0.0,0.0,51.291595,0.0,149.30777,0.0,0.0,0.0,0.0,86.53695,83.40865,0.0,0.0,0.0,0.0,71.34132,0.0,0.0,30.451971,62.877354,13.892232,0.0,0.0,0.0,0.0,0.0
3.4234703,-4.223153,-1.0222247,0.87357503,-4.64267,0.9419404,-3.9481404,-4.572689,8.489273,5.1850505,1.6941919,-6.120612,-4.658794,9.810477,10.7726755,7.8140216,-5.499121,6.65743,0.07609058,1.3470381,0.0,272.22892396619216,-394.57098388671875,36.9748,114.02972,0.0,57.96866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.56912,0.0,56.647797,200.82944,98.9559,0.0,65.9939,16.104166,12.296751,159.57593,27.68325,0.0,0.0,0.0,0.0,104.82815,29.41303,0.0,0.0,0.0,0.0,0.0,59.535698,0.0,0.0,5.212882,0.0,174.83484,0.0,0.0,0.0,0.0,0.0,0.0
18.545238,-9.144096,-5.463189,-3.5263035,0.7522141,-2.6912127,-4.1916194,-1.0302625,3.5162237,-0.004410518,-1.7313942,-7.9045157,-2.956923,11.535705,-8.932428,1.9803486,-4.1720023,3.1098704,4.962417,2.2016482,0.004381496297143598,226.65917971834102,-395.160888671875,0.0,0.0,0.0,0.0,0.0,0.0,144.3976,0.0,70.250305,0.0,0.0,0.0,0.0,0.0,329.3369,0.0,76.42811,0.0,0.0,8.324424,107.59957,2.5797372,122.09611,82.14972,0.0,13.810495,0.0,55.549065,86.48208,0.0,0.0,97.61612,0.0,70.16776,0.0,0.0,37.583714,0.0,0.0,232.94055,184.72913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0789967,-8.5900755,-3.2611501,-7.1809793,-6.797795,2.604225,-9.33181,-4.3344464,6.9427648,-5.6276865,0.84883636,7.3644323,3.161973,0.70069206,-1.2146441,-5.477023,2.9365444,4.2759275,-4.7657485,-8.548032,0.0,201.25341355319136,-395.11126708984375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.96102,620.8532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.911896,129.57669,8.390934,518.00946,0.0,22.635033,0.0,0.0,77.19333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.75186,0.0,14.668315,188.14401,113.77512,0.0,0.0,0.0,0.0,0.0
-8.139104,-7.974823,-2.8068082,-5.7318244,-5.0082865,-3.2950008,3.381715,2.5727808,-0.7754108,-2.7351646,-1.2583985,0.48921072,1.3915772,-2.1505349,3.0017886,-2.0667598,0.20788918,3.825723,-2.3428235,-1.4493504,0.0,539.6614518311561,-391.30462646484375,157.85081,0.0,0.0,501.82837,0.0,84.48225,240.56592,132.06952,0.0,9.846416,0.0,73.49899,0.0,110.29747,0.0,59.099907,0.0,0.0,28.730661,0.0,0.0,0.0,0.0,0.0,51.486645,0.0,0.0,0.0,0.0,0.0,74.82886,0.0,0.0,0.0,0.0,106.45508,17.1898,65.80828,0.0,0.0,0.0,0.0,0.0,158.72346,0.0,0.0,0.0,0.0,0.0,0.0
-17.924667,-0.18021247,-1.0767088,-2.0181892,-3.0081055,-1.7170659,1.854992,0.27667594,2.876507,-1.2337608,0.52104187,0.7400994,-0.21987382,-1.9458195,-1.194234,0.54960775,-0.18180278,-0.47884116,2.3941548,-2.1798513,0.36921530561638477,787.6808109016752,444.85443115234375,0.0,0.0,35.5146,0.0,44.59527,0.0,113.38261,9.209818,0.0,0.0,101.95508,54.14158,0.0,0.0,103.25462,0.0,0.0,29.688482,105.88412,0.0,0.0,0.0,0.0,105.57155,0.0,0.0,0.0,0.0,129.9453,0.0,0.0,45.840126,0.0,94.75419,53.74461,0.0,142.71115,0.0,80.27697,186.78732,0.0,0.0,19.012712,9.950637,91.812,0.0,0.0,0.0,0.0,0.0
